intern_clock,1,2,3,4,x,y
69258,0.0,0.0,0.0,0.0,9.57968877348887,-2.7870843566307038
69356,0.0,0.0,0.0,0.0,6.645145929431123,-3.343612163918438
69454,0.0,0.0,0.0,0.0,6.425220664982968,-5.0454486073927285
69553,0.0,1.0,0.0,0.0,7.151043072885197,-6.984467166951414
69650,0.0,0.0,0.0,0.0,4.848259133309637,-7.232141557212797
69748,0.0,0.0,0.0,0.0,2.58903896449255,-8.446536722613345
69847,0.0,0.0,0.0,0.0,0.25224188335398495,-9.744532518751202
69945,0.0,1.0,0.0,0.0,-1.3019922455177035,-11.688427299703575
70042,0.0,0.0,0.0,0.0,-3.292168895268817,-12.94975150973733
70140,1.0,0.0,0.0,0.0,-4.773505033962116,-13.105722264792613
70239,0.0,0.0,0.0,0.0,-5.2605683752895285,-13.747980574852276
70336,0.0,0.0,0.0,0.0,-7.087145769211422,-13.204502970642025
70434,0.0,0.0,0.0,0.0,-7.98704391825212,-12.052565521603665
70533,0.0,0.0,0.0,0.0,-8.286985694258966,-12.43615586680803
70631,0.0,0.0,0.0,0.0,-6.666078838369132,-14.469300719041062
70728,1.0,0.0,0.0,0.0,-4.703263887152952,-16.75531976089876
70827,0.0,0.0,0.0,0.0,-3.738507745831897,-17.8197322928209
70925,0.0,0.0,0.0,0.0,-4.4399988415842335,-17.54474802827864
71022,0.0,0.0,0.0,0.0,-5.659312089769036,-17.018307550969915
71120,0.0,0.0,0.0,0.0,-6.414352372789065,-17.626128311763726
71219,0.0,0.0,0.0,0.0,-7.70861425197678,-18.03429604317063
71316,0.0,0.0,0.0,0.0,-8.875717697034808,-16.890787747472636
71414,0.0,0.0,0.0,0.0,-8.145915388879654,-15.961809784525865
71513,0.0,0.0,0.0,0.0,-9.055745762285301,-14.624732617677584
71611,0.0,0.0,0.0,0.0,-11.673863975836738,-13.553495756851925
71708,0.0,0.0,0.0,0.0,-11.802429560463963,-14.67563109865222
71806,0.0,0.0,0.0,0.0,-10.31277912543622,-16.492600912790163
71905,0.0,0.0,0.0,0.0,-11.565801204060374,-15.989312353492245
72002,0.0,0.0,0.0,0.0,-12.606213952760086,-14.327332402645707
72100,0.0,0.0,0.0,0.0,-11.400048752423817,-13.29017385788355
72199,0.0,0.0,0.0,0.0,-10.45488806521158,-14.143200661768782
72297,0.0,0.0,0.0,0.0,-11.358177479764773,-13.566179555032518
72394,0.0,0.0,0.0,0.0,-11.920588557902107,-12.046974074077134
72493,0.0,0.0,0.0,0.0,-11.655037451232179,-11.93449516119779
72591,0.0,1.0,0.0,0.0,-11.196936680925516,-10.636054536718893
72688,0.0,0.0,0.0,0.0,-10.463017143144162,-9.40208957573642
72786,0.0,0.0,0.0,0.0,-9.743272967361651,-9.829588183582578
72885,0.0,0.0,0.0,0.0,-9.150934732315458,-9.351003977178866
72983,0.0,1.0,0.0,0.0,-10.058480095073893,-8.27888222902638
73080,0.0,0.0,0.0,0.0,-11.217014072902012,-7.5148140905165155
73179,0.0,0.0,0.0,0.0,-12.176151939953083,-6.287637819784089
73277,0.0,0.0,0.0,0.0,-11.613060464217378,-5.029262975192891
73374,0.0,0.0,0.0,0.0,-8.75028659771219,-5.308714165790124
73473,0.0,0.0,0.0,0.0,-7.801486462440149,-4.538627199309664
73571,0.0,0.0,0.0,0.0,-4.7829271690239334,-4.659502663629957
73669,0.0,0.0,0.0,0.0,-3.998169068267937,-4.385574797079648
73766,0.0,0.0,0.0,0.0,-3.734848931216209,-4.554519969361669
73865,0.0,0.0,0.0,0.0,-3.6280153987980652,-4.432574816544658
73963,0.0,0.0,0.0,0.0,-2.703451616811052,-4.29956400629795
74061,0.0,0.0,0.0,0.0,-2.262388229766061,-1.9892087037601789
74159,0.0,1.0,0.0,0.0,-0.5243206736073646,-1.2380548361854218
74257,0.0,0.0,0.0,0.0,-0.047868469814160916,-2.8190375004555266
74355,0.0,0.0,0.0,0.0,1.437343284743115,-3.2056211019169707
74452,0.0,0.0,0.0,0.0,1.193885350317462,-3.322086601523615
74551,1.0,0.0,0.0,0.0,-0.012269138887562038,-2.110009943853833
74649,0.0,0.0,0.0,0.0,-1.306948065854984,-0.22071071818678506
74747,0.0,0.0,0.0,0.0,0.6809966279153269,-0.8515279326254583
74845,0.0,0.0,0.0,0.0,-0.6144778116846271,0.15148475915513762
74943,0.0,0.0,0.0,0.0,-2.073938989756046,2.529925988953762
75041,1.0,0.0,0.0,0.0,-2.0940019641477083,3.712917496605706
75139,0.0,0.0,0.0,0.0,-0.9119255037556263,3.634168356163507
75237,0.0,0.0,0.0,0.0,0.7730164547916866,3.0803256235651206
75335,0.0,0.0,0.0,0.0,3.0574277949653927,2.970203374040895
75433,0.0,0.0,0.0,0.0,3.7547716451548294,3.9728141342625083
75531,0.0,0.0,0.0,0.0,0.9822641256558703,5.471988224864313
75629,0.0,0.0,0.0,0.0,-0.7543410587800136,5.941056764085138
75727,0.0,0.0,0.0,0.0,-0.036198982487577164,6.756275521386191
75826,0.0,0.0,0.0,0.0,0.10640939618251982,6.983496792479956
75923,0.0,0.0,0.0,0.0,0.9967663242081614,6.431839683087019
76021,0.0,0.0,0.0,0.0,1.7874462971225644,6.215897172302265
76120,0.0,0.0,0.0,0.0,1.930118243971252,5.963409429145427
76217,0.0,0.0,0.0,0.0,1.4668859369002032,6.939799144207345
76315,0.0,0.0,0.0,0.0,0.18277390794341386,7.820244991590823
76413,0.0,0.0,0.0,0.0,-0.3979481901692568,9.669241230595773
76512,0.0,0.0,0.0,0.0,-2.3378246027125615,11.73797990984204
76609,1.0,0.0,0.0,0.0,-3.527154997439087,12.211719805413031
76707,0.0,0.0,0.0,0.0,-1.6136136152749683,11.232794114842159
76806,0.0,0.0,0.0,0.0,-2.2584639974760434,13.666288903327867
76903,0.0,0.0,0.0,0.0,-1.6121600614091636,13.802035823011021
77001,0.0,0.0,0.0,0.0,-0.0008442194336597374,12.12846828529181
77100,0.0,0.0,0.0,0.0,-0.8773250588056737,14.05350777803419
77198,0.0,0.0,0.0,0.0,0.6841510717919821,14.031748894181726
77295,0.0,0.0,0.0,0.0,1.340492555138204,13.112601979014684
77393,0.0,0.0,0.0,0.0,0.40993895870621894,13.909222093146084
77492,0.0,0.0,0.0,0.0,0.8683388022890511,14.10581312251185
77589,0.0,1.0,0.0,0.0,0.24445229946081767,15.28365582334373
77687,0.0,0.0,0.0,0.0,2.6031319437446343,15.96323214684638
77786,0.0,0.0,0.0,0.0,2.653499906259008,15.512441838665202
77884,0.0,0.0,0.0,0.0,3.2930944482501974,15.053116620559424
77981,0.0,0.0,0.0,0.0,1.31798724228446,16.75281782240862
78080,0.0,0.0,0.0,0.0,2.4051019792612203,16.95321119057362
78178,0.0,0.0,0.0,0.0,2.9287427631746734,18.747907096844454
78276,0.0,0.0,0.0,0.0,2.3499097631729096,18.607077491458856
78373,0.0,0.0,0.0,0.0,1.882798339271516,18.612680487821674
78472,0.0,0.0,0.0,0.0,0.7873058744080212,18.04552846512515
78570,0.0,0.0,0.0,0.0,-0.24114589236118492,17.900559364010164
78667,0.0,0.0,0.0,0.0,-0.7101450807151295,19.25014268501503
78766,0.0,0.0,0.0,0.0,-1.7049909178783285,19.34973489664443
78864,0.0,1.0,0.0,0.0,-0.9393286186356019,19.389565309462913
78962,0.0,0.0,0.0,0.0,1.2967940466706585,21.524287142285864
79059,0.0,0.0,0.0,0.0,2.997949804108654,20.46882189379687
79158,0.0,0.0,0.0,0.0,2.251480669041924,21.17240540170019
79256,0.0,0.0,0.0,0.0,0.2732542756104112,22.248140104669762
79353,0.0,0.0,0.0,0.0,1.0808994051592091,21.59443155089842
79452,0.0,0.0,0.0,0.0,3.539989659817272,21.466794466017824
79550,0.0,0.0,0.0,0.0,4.094599554319963,20.29352002461505
79648,0.0,0.0,0.0,0.0,1.4619971718254359,21.398495652435702
79746,0.0,0.0,0.0,0.0,1.779524110914211,21.41094955438871
79844,0.0,0.0,0.0,0.0,3.3177824855010325,21.385835646195055
79942,0.0,1.0,0.0,0.0,5.05046060107728,21.355395094520965
80040,0.0,1.0,0.0,0.0,6.967977453512154,20.308599932605755
80138,0.0,1.0,0.0,0.0,6.949712408678499,20.58858596390812
80236,0.0,0.0,0.0,0.0,7.262267465027862,21.7212436526955
80334,0.0,0.0,0.0,0.0,9.288450160958453,23.36076899892599
80432,0.0,0.0,0.0,0.0,9.230593219456559,24.057281681302932
80530,0.0,0.0,0.0,0.0,7.362348328650889,26.653021967688616
80628,0.0,0.0,0.0,0.0,6.559578485672277,27.755035085322607
80727,0.0,0.0,0.0,0.0,6.697797982642071,27.881972114603514
80824,1.0,0.0,0.0,0.0,7.37016716510031,27.93388378111485
80922,0.0,0.0,0.0,0.0,6.81069254536797,28.607322336643193
81020,0.0,0.0,0.0,0.0,7.5317098208683495,27.956419525244208
81118,0.0,0.0,0.0,0.0,7.481267154499221,27.378376014400875
81216,0.0,0.0,0.0,0.0,8.719431737159681,28.977358056073754
81314,0.0,0.0,0.0,0.0,7.90941736542155,31.114822243171954
81413,0.0,0.0,0.0,0.0,5.945504667072548,29.834345261552144
81510,0.0,0.0,0.0,0.0,10.165859562040229,27.772542072630934
81608,0.0,0.0,0.0,0.0,12.409329127530002,28.11294517771894
81707,1.0,0.0,0.0,0.0,11.974475160941427,29.34348031004062
81805,0.0,0.0,0.0,0.0,12.113979729448653,27.427232146401252
81902,0.0,0.0,0.0,0.0,10.010274385370563,27.743310891223764
82000,0.0,0.0,0.0,0.0,10.949188256927169,29.13860323705656
82099,0.0,0.0,0.0,0.0,12.36095215634331,29.479655202343626
82196,0.0,0.0,0.0,0.0,15.30092179135567,28.130018714366834
82294,0.0,0.0,0.0,0.0,15.251246643650791,29.344640224097052
82393,0.0,0.0,0.0,0.0,14.400716270408937,31.05135288599695
82491,1.0,0.0,0.0,0.0,16.355340040183407,31.4040723885528
82588,0.0,0.0,0.0,0.0,15.170528199180373,32.57635056780547
82686,0.0,0.0,0.0,0.0,13.765222961077805,32.4364685131171
82785,0.0,0.0,0.0,0.0,14.101594384623702,32.51655652189472
82882,0.0,0.0,0.0,0.0,13.718372313195635,33.210200711802706
82980,0.0,0.0,0.0,0.0,13.852884477539488,34.039587271596034
83079,0.0,0.0,0.0,0.0,14.936691303788525,31.657440071564636
83177,0.0,0.0,0.0,0.0,13.963573711385859,31.247441740095685
83274,1.0,0.0,0.0,0.0,11.834802688879458,32.31593987984941
83373,0.0,0.0,0.0,0.0,10.197911063418282,34.694368661721995
83471,0.0,0.0,0.0,0.0,10.388708247116874,36.700303453230894
83569,0.0,1.0,0.0,0.0,11.42606513099759,36.76002109800616
83666,0.0,0.0,0.0,0.0,10.966451530448213,37.4219753950894
83765,0.0,0.0,0.0,0.0,10.562301047548177,37.56041567264669
83863,0.0,0.0,0.0,0.0,10.670028649996011,37.088306017219246
83960,0.0,0.0,0.0,0.0,13.136619555847632,37.449737107648744
84059,1.0,0.0,0.0,0.0,12.998812196961328,38.55296918902684
84157,0.0,0.0,0.0,0.0,11.017143114838099,39.76278608311401
84255,0.0,0.0,0.0,0.0,12.513350279502928,38.08561173008342
84353,0.0,0.0,0.0,0.0,14.060371492303553,36.44191683924583
84451,0.0,0.0,0.0,0.0,13.089511690755721,38.21432655054698
84549,0.0,0.0,0.0,0.0,10.174239305328552,38.95863439014136
84646,0.0,0.0,0.0,0.0,10.371834245862907,37.889046073137415
84745,0.0,0.0,0.0,0.0,10.183326887175518,39.22755809013862
84843,0.0,0.0,0.0,0.0,10.809450983791196,38.82573743076232
84941,0.0,0.0,0.0,0.0,12.217755372361541,37.16045788176357
85039,0.0,0.0,0.0,0.0,11.455004702210292,38.14562442123215
85137,0.0,0.0,0.0,0.0,11.284149694987535,39.063762025738335
85235,0.0,0.0,0.0,0.0,9.42847096776927,39.20898634423823
85332,1.0,0.0,0.0,0.0,7.866328227134731,40.85328148979762
85431,0.0,0.0,0.0,0.0,11.171360588666317,39.821633312258015
85529,0.0,0.0,0.0,0.0,12.340731093226138,37.39327341298769
85627,0.0,0.0,0.0,0.0,12.525576780253287,36.22814844265717
85725,0.0,0.0,0.0,0.0,9.77992061573501,37.69326354804967
85823,0.0,0.0,0.0,0.0,10.718463088618725,37.773143157109004
85921,0.0,0.0,0.0,0.0,11.25475277208584,38.42002394273337
86020,0.0,1.0,0.0,0.0,12.393582573615786,36.63080907349395
86117,0.0,0.0,0.0,0.0,13.02571196481464,34.291892828860334
86215,0.0,0.0,0.0,0.0,15.657660115298482,33.643195915436294
86313,0.0,0.0,0.0,0.0,15.896140821108533,33.09878067110569
86411,0.0,0.0,0.0,0.0,13.954812282504896,34.42795706979603
86509,0.0,0.0,0.0,0.0,14.212162188544513,36.48680416379161
86607,0.0,0.0,0.0,0.0,14.945308173064364,36.649607991494136
86705,0.0,0.0,0.0,0.0,16.254370130705745,35.11380993089136
86803,0.0,0.0,0.0,0.0,15.216297806128209,35.12992278882932
86901,0.0,0.0,0.0,0.0,14.613218932600427,34.67877370832006
87000,0.0,0.0,0.0,0.0,15.588768888567262,33.98652949011566
87097,0.0,0.0,0.0,0.0,16.05342504321324,34.1804466109689
87195,0.0,0.0,0.0,0.0,15.38513075729237,34.355491065364625
87293,0.0,0.0,0.0,0.0,14.51948361696741,34.0852571092519
87391,0.0,0.0,0.0,0.0,14.24928774811494,35.23816979031904
87489,1.0,0.0,0.0,0.0,12.957930570559888,34.9069604745504
87587,0.0,0.0,0.0,0.0,13.162313290175591,33.30406877331621
87686,0.0,0.0,0.0,0.0,16.028439402779725,31.049268283702773
87783,0.0,0.0,0.0,0.0,16.766120884507778,29.84732719204429
87881,0.0,0.0,0.0,0.0,16.51483990104304,30.953515034900448
87980,0.0,0.0,0.0,0.0,15.43831022748999,32.18143760307676
88077,1.0,1.0,0.0,0.0,15.080791513536099,33.320550143634705
88175,0.0,0.0,0.0,0.0,16.47363308534403,32.69022286475458
88273,0.0,0.0,0.0,0.0,16.677580743651447,31.699087448947317
88372,0.0,0.0,0.0,0.0,15.208734840315252,33.15186925387638
88469,0.0,0.0,0.0,0.0,17.41265404214012,32.41975104927586
88567,0.0,1.0,0.0,0.0,17.275363900434115,31.08321965624079
88666,0.0,0.0,0.0,0.0,15.943522569268346,31.23318066942665
88763,0.0,0.0,0.0,0.0,17.96029040398954,31.88975612697393
88861,0.0,0.0,0.0,0.0,19.076858238400206,32.52160132065093
88960,0.0,0.0,0.0,0.0,17.18035501717156,34.14833068185648
89058,0.0,0.0,0.0,0.0,14.781337126599443,35.64205477530943
89155,0.0,0.0,0.0,0.0,15.598539546226931,35.61922361327302
89253,0.0,1.0,0.0,0.0,17.37557574882552,33.952148830517494
89352,0.0,0.0,0.0,0.0,19.787722368964655,33.26044457881205
89449,0.0,1.0,0.0,0.0,19.09732362642547,33.66742523672492
89547,1.0,0.0,0.0,0.0,18.091440558614888,33.3630778696923
89646,0.0,0.0,0.0,0.0,18.37694263916284,32.62689083545291
89744,0.0,0.0,0.0,0.0,16.07548015395144,34.12786115893444
89841,0.0,0.0,0.0,0.0,16.88516798372678,34.518367113984205
89939,0.0,1.0,0.0,0.0,18.656806368818327,33.0764678759909
90038,0.0,0.0,0.0,0.0,18.50417273090686,32.670693322671276
90135,0.0,1.0,0.0,0.0,18.783432273436382,31.78267584259337
90233,0.0,0.0,0.0,0.0,20.19045468912195,31.418266348832493
90332,0.0,0.0,0.0,0.0,19.65729116238135,31.64487435483828
90430,0.0,0.0,0.0,0.0,17.946236956044626,32.892219453369606
90527,0.0,0.0,0.0,0.0,18.11213744986444,34.689483628016525
90626,0.0,0.0,0.0,0.0,19.864758659924302,33.200465532734476
90724,0.0,0.0,0.0,0.0,21.227340970708745,31.301943299534862
90821,0.0,0.0,0.0,0.0,21.35569992101799,30.636678227697452
90919,0.0,0.0,0.0,0.0,20.516886312807372,30.779351972946294
91018,0.0,0.0,0.0,0.0,19.919192073987645,29.648449508455766
91116,0.0,0.0,0.0,0.0,19.882635075548418,28.47852436872573
91213,0.0,0.0,0.0,0.0,20.191226027248444,29.194422908822744
91312,0.0,0.0,0.0,0.0,21.15871049492274,28.887757873851836
91410,0.0,0.0,0.0,0.0,22.55648066583572,28.349397041402405
91507,0.0,0.0,0.0,0.0,22.670892003076354,29.313551076503288
91606,0.0,0.0,0.0,0.0,24.467143409353824,28.771957745458323
91704,0.0,0.0,0.0,0.0,22.835828489912195,28.888606881847057
91802,0.0,0.0,0.0,0.0,22.88929955930096,29.50324385133994
91899,0.0,1.0,0.0,0.0,23.155558430791928,29.261196561651413
91998,0.0,0.0,0.0,0.0,23.064162692505636,27.725682694936612
92096,0.0,0.0,0.0,0.0,22.895955650672736,28.282420572689382
92193,0.0,0.0,0.0,0.0,21.617854538452338,28.806721376840972
92292,0.0,0.0,0.0,0.0,22.701736194746772,29.629122650058203
92390,0.0,0.0,0.0,0.0,21.769024219598055,30.963281952429
92488,1.0,0.0,0.0,0.0,22.022132091007755,29.383572053074808
92585,0.0,1.0,0.0,0.0,22.901155520736943,29.195462283622607
92684,0.0,0.0,0.0,0.0,22.234561937911977,29.31729878065375
92782,0.0,0.0,0.0,0.0,22.37571528473349,28.280458145117343
92879,0.0,0.0,0.0,0.0,22.32920303089938,28.89932245189222
92978,0.0,1.0,0.0,0.0,22.894455473011178,29.27129821018885
93076,0.0,0.0,0.0,0.0,24.161901694375032,28.568610892938405
93174,0.0,0.0,0.0,0.0,24.259160817220494,28.807018745475546
93272,0.0,0.0,0.0,0.0,21.085798945225765,30.226408926437554
93370,0.0,0.0,0.0,0.0,19.353589011223253,30.44436196661876
93468,0.0,0.0,0.0,0.0,17.595568929335414,30.50819118598624
93566,0.0,0.0,0.0,0.0,17.44199525522557,31.395313609575158
93664,0.0,0.0,0.0,0.0,18.25151370263881,31.279645856886326
93762,0.0,0.0,0.0,0.0,20.108818931151426,31.67358456655119
93860,0.0,0.0,0.0,0.0,20.498377229513615,31.33669879958853
93958,0.0,0.0,0.0,0.0,20.285110071275334,29.92272820690032
94056,0.0,0.0,0.0,0.0,20.410286135068784,28.04778134791512
94154,0.0,0.0,0.0,0.0,19.794428328475533,29.086655903959837
94253,0.0,0.0,0.0,0.0,18.834839666523624,29.873539920451506
94350,0.0,0.0,0.0,0.0,18.31142373570162,29.258956106142975
94448,0.0,1.0,0.0,0.0,18.391899375397795,30.19681970248905
94546,0.0,0.0,0.0,0.0,18.107673027441308,31.423437659519045
94644,0.0,0.0,0.0,0.0,16.98437486091297,32.30989463564617
94742,0.0,0.0,0.0,0.0,16.0558654232289,33.26016093287556
94840,0.0,0.0,0.0,0.0,17.05288502855172,33.32575885541255
94939,0.0,0.0,0.0,0.0,18.436042363000528,32.09078653757658
95036,0.0,0.0,0.0,0.0,17.798636911279946,31.69747966407407
95134,0.0,0.0,0.0,0.0,19.255732913501237,31.07534070416932
95233,0.0,1.0,0.0,0.0,19.95111124920587,31.951106810424346
95330,0.0,0.0,0.0,0.0,18.136876701758347,31.978275352964616
95428,0.0,0.0,0.0,0.0,17.026807560014863,32.25692499083988
95526,0.0,0.0,0.0,0.0,17.387597073948157,31.158181549824373
95625,0.0,0.0,0.0,0.0,19.130586827727676,30.629615268188193
95722,0.0,0.0,0.0,0.0,19.39543986352428,30.745442894379348
95820,0.0,0.0,0.0,0.0,16.515119213933744,31.187651940040432
95919,0.0,0.0,0.0,0.0,15.314820377633154,31.80786439764218
96017,0.0,1.0,0.0,0.0,15.789298550615573,31.435657411606716
96114,0.0,0.0,0.0,0.0,18.061144183230056,29.536085243171527
96212,0.0,0.0,0.0,0.0,18.880512386487712,28.694539150289827
96311,1.0,0.0,0.0,0.0,19.27437199828058,28.253587598505298
96408,0.0,0.0,0.0,0.0,20.807733024967177,28.126762438419785
96506,0.0,0.0,0.0,0.0,21.473024179186993,28.5304138706802
96605,0.0,0.0,0.0,0.0,22.073534472463155,29.22796788802525
96703,0.0,0.0,0.0,0.0,21.21435573073159,29.714935859771344
96800,0.0,0.0,0.0,0.0,20.534425106773586,29.17706421440166
96899,0.0,0.0,0.0,0.0,20.160973877516764,29.626092622734344
96997,0.0,0.0,0.0,0.0,19.399149311206937,29.668213715962292
97094,0.0,0.0,0.0,0.0,20.892841184820874,29.54142746446636
97192,0.0,0.0,0.0,0.0,20.8745151003027,29.66816526541346
97291,0.0,0.0,0.0,0.0,20.41380454011969,29.859344336563904
97389,0.0,0.0,0.0,0.0,19.782378837309192,28.64574196881324
97486,0.0,0.0,0.0,0.0,19.209424979390718,28.646207769955396
97585,0.0,1.0,0.0,0.0,19.805279784647755,28.508223071318767
97683,0.0,0.0,0.0,0.0,19.26480079732614,28.92381176894007
97781,0.0,0.0,0.0,0.0,18.240000336004826,29.461173163240133
97879,0.0,0.0,0.0,0.0,17.765281840661846,29.75105356604728
97977,0.0,0.0,0.0,0.0,19.79964142045227,29.603473678580443
98075,0.0,0.0,0.0,0.0,21.73981953598854,28.898652738051066
98172,0.0,0.0,0.0,0.0,19.760087195520562,28.849540457915754
98271,0.0,0.0,0.0,0.0,20.02736570558877,29.26960523008706
98369,0.0,0.0,0.0,0.0,20.555221946036657,28.269184598178505
98467,0.0,0.0,0.0,0.0,20.951975390421328,27.42255128252624
98565,0.0,0.0,0.0,0.0,21.19145365119286,28.219855866893433
98663,0.0,0.0,0.0,0.0,21.360810530544512,27.290972635285428
98761,0.0,1.0,0.0,0.0,21.275219680791956,26.204796935261395
98859,0.0,0.0,0.0,0.0,20.243761882411928,26.835780034618008
98957,0.0,0.0,0.0,0.0,19.481430805316,26.973113898402357
99055,0.0,0.0,0.0,0.0,20.264253680010363,27.418116659788364
99153,0.0,0.0,0.0,0.0,20.527793629445693,28.1986869988182
99251,1.0,0.0,0.0,0.0,20.940554726080222,26.815149284572495
99349,0.0,0.0,0.0,0.0,20.542717019377914,25.81700025268515
99447,0.0,0.0,0.0,0.0,18.973746357342165,26.278505165823518
99546,0.0,0.0,0.0,0.0,19.244609580764415,26.38499279168735
99643,0.0,0.0,0.0,0.0,19.725827106656887,27.39910236761184
99741,0.0,0.0,0.0,0.0,18.73132870917068,28.16193112616856
99840,0.0,0.0,0.0,0.0,18.748915595108112,27.735171157282736
99937,0.0,0.0,0.0,0.0,21.1790035758156,25.31055106004782
